vehicle_id,vehicle_type,distance_km,avg_speed_kmph,load_kg,traffic_index,road_gradient,weather,fuel_consumed_l
TS07-TA-3619,truck,27.2,93.5,7613,0.983,0.0704,clear,32.48
TS07-DP-9105,van,29.3,32.4,1583,0.399,-0.0043,fog,9.61
TS10-WP-1483,truck,19.0,17.7,6620,0.341,0.0151,fog,15.09
TS08-VB-1874,van,12.2,82.0,779,0.17,0.0443,rain,4.31
TS11-BY-7826,truck,36.0,52.7,890,0.475,0.0117,clear,14.36
TS10-NC-4730,van,54.0,40.8,2386,0.654,0.0407,clear,22.3
TS11-XL-8552,van,44.9,16.6,1177,0.313,0.0943,clear,23.39
TS10-BQ-6544,bus,8.5,17.4,2867,0.486,0.0344,rain,7.85
TS09-UX-5953,bus,25.8,19.5,5954,0.537,0.0114,clear,23.21
TS08-ZZ-7173,van,3.3,27.2,1086,0.275,-0.0024,clear,0.94
TS10-CK-2784,van,20.6,92.5,1525,0.024,0.0881,clear,9.17
TS09-VF-9969,bus,41.2,35.4,3882,0.216,0.0076,fog,24.01
TS07-CZ-1902,van,19.5,79.8,449,0.803,0.0032,clear,6.02
TS10-TI-1579,ev_van,50.9,13.6,1848,0.278,0.0461,clear,8.36
TS08-BR-8998,truck,30.2,38.7,3724,0.014,0.0354,clear,13.9
TS11-UU-8933,truck,41.1,87.2,1565,0.425,0.0263,clear,24.62
TS10-QZ-3902,truck,53.4,27.4,3558,0.682,0.0494,fog,40.35
TS09-XI-3688,van,41.9,35.6,1490,0.752,0.0483,clear,16.17
TS07-HP-8976,bus,54.1,80.6,3916,0.414,-0.0118,clear,37.91
TS07-RT-9060,van,49.1,22.1,2824,0.572,0.0298,clear,24.22
TS10-EM-9569,van,35.3,16.4,2342,0.746,0.0665,clear,20.53
TS11-PZ-7011,truck,19.9,92.2,3183,0.889,0.0258,rain,16.37
TS07-XE-4426,ev_van,20.0,45.6,2430,0.64,0.0997,rain,3.45
TS08-SA-6762,van,52.9,66.6,2414,0.691,0.0082,rain,19.49
TS11-UH-9071,truck,6.1,22.6,418,0.099,0.0396,clear,3.03
TS08-RN-1608,bus,56.7,30.3,876,0.42,0.0609,fog,35.98
TS07-EY-9584,truck,21.6,50.2,1900,0.889,0.0457,rain,13.44
TS09-ZB-9705,truck,45.1,68.0,851,0.161,-0.0153,rain,16.68
TS08-AT-4441,truck,21.8,36.3,3986,0.31,0.0416,clear,11.83
TS08-TI-7775,ev_van,57.3,85.4,984,0.678,0.096,rain,10.53
TS07-CI-6484,bus,5.1,76.8,5843,0.902,0.0288,rain,4.97
TS08-DT-5438,bus,23.1,57.8,2942,0.059,-0.0061,clear,9.85
TS09-GA-1478,van,52.4,50.1,794,0.87,-0.0174,clear,14.16
TS10-CG-9197,van,18.6,63.4,2918,0.22,0.0295,clear,6.2
TS08-TI-9385,ev_van,18.7,72.7,1382,0.861,0.0022,clear,2.15
TS11-MR-4719,van,54.2,23.2,405,0.889,0.0802,clear,25.02
TS11-JV-6546,bus,50.3,82.8,669,0.775,0.0943,fog,46.42
TS10-JV-7715,bus,9.0,52.6,4117,0.924,0.0929,clear,8.55
TS11-UE-8881,ev_van,36.1,89.6,1338,0.961,0.0249,clear,5.95
TS11-GZ-5742,van,15.7,91.3,1948,0.925,0.0346,clear,8.33
TS08-FJ-1337,ev_van,15.3,14.5,2154,0.513,0.0178,rain,2.83
TS10-SR-5940,truck,38.1,43.9,5515,0.464,-0.0045,clear,18.43
TS08-SW-1788,ev_van,10.1,55.7,2182,0.105,0.0471,rain,1.21
TS08-ZW-9948,van,29.8,56.8,2280,0.216,0.0023,clear,8.44
TS07-MD-8793,truck,17.6,80.3,5460,0.652,-0.0129,clear,10.96
TS09-GC-7637,van,51.7,23.7,577,0.127,0.0819,clear,18.08
TS11-WZ-8331,van,34.6,63.7,1552,0.942,0.0758,clear,14.46
TS10-VZ-5166,truck,15.3,90.2,3578,0.227,0.0912,clear,11.78
TS10-VD-7215,bus,55.8,94.7,3336,0.088,0.0193,clear,40.83
TS08-DE-2027,van,49.9,12.8,1295,0.235,0.0845,clear,25.53
TS11-UC-6628,truck,18.1,92.7,5039,0.049,0.0278,clear,12.02
TS10-NP-9164,bus,57.8,22.1,2476,0.166,-0.0113,fog,36.61
TS09-RO-4564,bus,18.3,56.6,3434,0.588,0.0349,rain,12.85
TS11-KU-6446,truck,19.7,32.4,3280,0.289,0.0465,clear,11.3
TS10-TT-6078,ev_van,25.0,62.3,2274,0.801,0.0319,clear,3.35
TS10-NI-7541,van,12.4,15.1,1246,0.405,0.0743,clear,6.15
TS11-SU-8472,truck,42.2,31.8,5901,0.714,0.0222,clear,28.91
TS08-BI-7793,ev_van,34.8,36.9,1612,0.708,0.0905,clear,5.43
TS11-NU-1672,ev_van,54.0,88.0,1087,0.136,-0.0111,fog,5.88
TS10-RN-7448,truck,16.7,60.4,6500,0.057,0.0664,clear,8.85
TS09-NP-8143,van,12.7,70.8,2797,0.842,0.0915,rain,7.33
TS08-HK-2816,truck,23.4,68.1,6132,0.701,0.0464,clear,15.95
TS08-JI-4690,ev_van,11.3,44.6,2382,0.175,0.0854,clear,1.52
TS09-SH-8608,van,56.9,13.2,1422,0.68,0.063,clear,30.54
TS09-SC-2565,van,43.9,20.9,2758,0.329,-0.0183,clear,16.41
TS09-JM-2425,truck,48.4,50.1,7035,0.057,0.0605,rain,28.45
TS09-RS-3233,ev_van,45.6,90.1,1953,0.229,0.0588,fog,6.95
TS08-NN-8125,truck,16.8,32.6,6715,0.756,-0.02,clear,10.5
TS08-RW-3685,truck,11.0,70.0,5895,0.391,0.0291,clear,6.05
TS11-II-6879,truck,27.5,80.6,4196,0.545,-0.0153,clear,13.87
TS10-OG-1867,van,50.3,87.3,1747,0.137,0.0152,clear,17.78
TS11-WX-5613,truck,21.8,36.4,3458,0.093,0.0984,fog,13.25
TS11-MB-2785,ev_van,3.5,89.3,1728,0.239,0.0928,clear,0.58
TS08-JY-3995,van,40.6,62.5,1109,0.473,0.0622,clear,13.22
TS10-HQ-6106,truck,14.4,54.2,5969,0.847,0.024,rain,10.01
TS07-MC-9001,truck,33.9,76.6,4140,0.763,0.0276,clear,21.41
TS10-YW-2975,truck,3.8,31.8,2955,0.16,-0.0154,clear,1.61
TS10-CY-8067,van,32.0,79.4,612,0.071,0.0206,clear,8.07
TS10-ZW-8771,van,25.4,65.9,915,0.226,0.0741,rain,8.5
TS07-AY-3261,truck,53.2,78.3,5194,0.852,0.0423,fog,42.88
TS09-BQ-8386,van,44.1,83.0,1236,0.516,0.0372,fog,18.32
TS11-PR-5622,truck,5.1,63.2,459,0.807,-0.0091,clear,2.01
TS09-OY-3271,van,48.0,15.0,1123,0.37,0.0903,rain,25.8
TS09-PO-1275,ev_van,48.1,36.7,1043,0.59,0.014,clear,5.38
TS08-QS-7609,van,40.8,84.9,856,0.595,0.0259,clear,15.3
TS11-RP-3988,van,56.0,64.0,1002,0.627,0.0197,clear,16.57
TS08-VM-7439,van,48.8,85.9,2174,0.47,0.0194,clear,20.1
TS07-DF-2756,truck,15.5,43.9,6021,0.239,0.0519,clear,8.96
TS10-QO-3604,truck,24.7,53.9,7679,0.428,0.0552,fog,16.58
TS09-DM-2394,truck,22.9,83.6,1121,0.975,0.0518,rain,17.46
TS07-EC-5299,bus,31.8,75.2,2008,0.272,-0.0118,fog,16.62
TS09-PL-2587,van,57.4,43.3,416,0.725,0.0963,clear,20.42
TS07-SZ-3528,van,38.1,13.9,1917,0.945,0.0657,clear,24.18
TS08-IF-3011,ev_van,20.8,85.1,238,0.566,0.0859,fog,2.9
TS09-US-9637,truck,56.7,77.3,1802,0.489,-0.0008,clear,26.25
TS08-MJ-1378,van,42.9,49.3,1844,0.121,0.0919,clear,14.82
TS08-GM-2422,truck,18.2,57.3,2998,0.753,0.0666,clear,11.07
TS10-VY-1763,truck,54.7,29.0,4446,0.911,0.0401,fog,42.39
TS07-ZW-6296,van,22.6,46.2,1993,0.981,-0.0172,clear,7.74
TS08-NN-8625,ev_van,32.4,25.5,2130,0.202,0.0104,fog,4.17
TS09-AS-7993,van,30.3,29.5,1300,0.92,0.0806,clear,15.48
TS08-DD-8566,truck,55.6,82.2,2375,0.37,0.0255,clear,31.39
TS09-NY-1550,van,18.1,42.1,1709,0.619,0.0614,rain,7.32
TS08-VO-1245,truck,22.0,79.6,744,0.224,0.0677,clear,11.25
TS10-DU-8179,ev_van,40.6,51.3,296,0.248,0.0731,clear,3.68
TS11-MG-8931,van,53.5,17.9,1466,0.619,0.0259,clear,24.11
TS09-QD-6611,truck,9.5,42.0,1901,0.485,0.0892,clear,5.66
TS09-HT-2202,truck,15.0,25.1,256,0.964,0.0151,clear,8.85
TS10-YO-1943,truck,57.0,69.6,5499,0.264,0.0803,clear,35.54
TS09-NO-3452,ev_van,47.3,87.6,2077,0.878,0.031,clear,8.72
TS10-GO-6350,bus,22.7,75.3,1058,0.46,0.0081,clear,11.95
TS10-UW-7993,van,23.4,76.6,1779,0.135,0.0212,rain,7.91
TS10-WG-3635,van,29.8,83.5,2955,0.239,0.0759,rain,15.51
TS09-MS-1084,van,41.4,76.5,953,0.756,0.0538,clear,15.98
TS07-TV-3720,truck,35.0,59.2,5900,0.827,-0.0036,clear,19.93
TS08-OM-2523,ev_van,47.2,71.3,573,0.04,-0.0051,clear,3.56
TS09-VS-8354,truck,6.1,46.5,7470,0.41,0.0625,rain,4.43
TS10-WG-1413,van,49.7,17.9,201,0.494,0.0087,clear,16.28
TS07-ZQ-3229,van,6.3,70.6,1025,0.615,0.005,rain,2.09
TS11-IP-3243,van,53.2,71.9,2934,0.651,0.0699,clear,25.99
TS07-GF-5973,ev_van,5.5,30.6,1743,0.831,0.0187,clear,0.78
TS07-GO-4543,truck,10.3,91.2,1852,0.273,-0.0118,clear,5.3
TS10-RZ-8523,bus,13.3,16.4,4790,0.112,0.031,fog,11.8
TS08-SQ-6348,bus,15.7,73.1,5409,0.186,0.0483,clear,12.16
TS10-DJ-8344,bus,25.9,92.4,3026,0.937,0.0522,rain,29.91
TS11-AM-3377,truck,40.4,37.7,1417,0.547,-0.013,clear,17.57
TS07-BN-7006,truck,53.9,87.7,2217,0.219,0.0344,clear,30.79
TS09-JU-6867,truck,32.9,80.6,7556,0.786,0.0231,clear,26.05
TS11-JG-5101,truck,33.4,73.8,1457,0.587,0.0339,clear,17.17
TS09-LV-1410,bus,21.2,91.2,2009,0.367,-0.015,rain,14.12
TS09-LF-6768,van,48.6,66.3,608,0.018,0.0155,rain,11.74
TS11-OC-1677,van,9.3,53.1,496,0.783,0.0572,clear,2.94
TS09-RI-3779,bus,20.2,68.1,3228,0.717,-0.0049,clear,12.02
TS11-AC-2400,bus,8.5,46.2,2501,0.262,0.0951,clear,5.68
TS11-ME-3793,truck,15.2,39.0,560,0.266,0.0993,clear,8.25
TS11-SF-3165,van,36.4,18.8,607,0.271,0.0233,clear,12.36
TS07-UD-3578,truck,10.2,43.4,494,0.67,0.0617,fog,5.6
TS08-QP-8192,truck,8.7,78.7,392,0.294,0.0562,clear,4.2
TS08-KK-1421,bus,50.1,90.5,1235,0.31,0.0001,clear,31.93
TS10-NM-9957,bus,9.7,92.9,4513,0.377,0.0266,rain,9.65
TS07-ZR-2988,truck,37.7,29.1,315,0.98,0.0977,rain,31.08
TS10-TJ-4104,van,23.1,59.4,1053,0.46,-0.0047,clear,5.57
TS11-EA-6992,van,54.1,59.8,1781,0.377,0.049,clear,17.98
TS11-ND-5852,van,43.3,26.6,2282,0.47,0.0519,clear,19.0
TS08-VP-4028,van,6.4,60.3,2098,0.719,0.0001,clear,2.12
TS10-RR-4295,van,54.0,42.1,2968,0.884,0.0442,rain,27.36
TS09-BK-4401,truck,26.6,90.2,2350,0.991,0.0901,rain,27.09
TS09-YY-5348,van,20.0,33.2,200,0.486,-0.0061,clear,4.94
TS10-CM-7189,bus,41.3,81.3,422,0.46,0.0028,clear,21.36
TS10-ZM-9170,bus,43.9,86.4,766,0.33,0.0107,rain,26.87
TS11-OC-4386,van,20.3,73.1,2931,0.779,0.0701,clear,10.43
TS10-PY-8342,bus,23.0,29.8,3506,0.656,0.0493,rain,20.59
TS07-WJ-8368,bus,11.9,33.6,4836,0.363,0.0404,rain,9.77
TS09-LB-2069,van,36.8,92.6,2958,0.519,0.075,clear,21.89
TS09-OO-2407,ev_van,57.5,18.3,2142,0.206,0.0974,rain,11.34
TS09-BD-5487,ev_van,26.7,21.7,1138,0.694,0.0035,clear,3.63
TS10-RZ-8686,bus,59.8,93.2,5280,0.252,0.0774,clear,63.81
TS08-UC-8714,bus,13.1,76.5,2716,0.35,0.0244,clear,8.23
TS08-TZ-7328,van,48.4,73.9,519,0.068,-0.0025,rain,11.69
TS11-AE-6634,truck,55.9,25.3,4475,0.22,0.0108,clear,30.64
TS09-DS-1527,van,42.2,52.6,2764,0.195,0.0279,clear,14.1
TS11-EL-8408,bus,9.2,81.8,4750,0.735,0.0879,clear,9.93
TS09-TS-9538,truck,21.6,39.3,3335,0.694,0.0374,rain,13.77
TS09-ZN-9038,truck,7.9,28.0,6868,0.538,0.0537,rain,6.87
TS10-DQ-8904,van,37.3,12.9,1500,0.387,-0.016,clear,14.53
TS07-VC-8838,truck,59.9,63.7,5540,0.889,-0.0123,clear,31.7
TS10-DS-2051,truck,24.4,36.4,2798,0.884,0.0926,clear,18.21
TS09-YF-2564,truck,12.3,83.7,1719,0.603,0.0806,rain,9.87
TS09-JB-5103,truck,18.3,35.5,2645,0.658,0.0388,clear,11.2
TS08-DH-1185,truck,35.5,24.6,7026,0.796,0.004,rain,29.08
TS11-ZJ-8889,van,35.4,91.7,2971,0.723,-0.0152,rain,18.38
TS09-XE-3560,truck,16.1,92.1,2259,0.225,0.097,rain,12.73
TS10-FV-4832,van,45.8,68.9,663,0.503,-0.0193,clear,11.08
TS09-LU-1050,ev_van,8.0,89.1,363,0.152,0.0085,rain,0.82
TS10-UV-9969,bus,38.5,25.4,4572,0.809,0.0621,clear,39.45
TS10-NM-4493,truck,27.3,50.2,4318,0.654,0.0925,rain,19.7
TS11-KO-1864,van,10.2,28.9,1757,0.979,-0.006,clear,4.22
TS08-GL-5518,truck,39.2,51.7,553,0.137,0.0729,fog,17.32
TS10-LD-5904,bus,41.4,77.7,670,0.51,0.0198,clear,24.24
TS07-WU-3026,ev_van,28.1,82.1,2304,0.724,0.0616,rain,5.29
TS08-AJ-1343,ev_van,48.5,12.3,1526,0.867,-0.0084,clear,7.76
TS11-DR-6133,van,32.0,44.3,814,0.853,0.0838,fog,13.28
TS08-VC-8980,truck,19.3,94.5,1818,0.202,0.0649,clear,12.5
TS10-QW-4627,van,57.4,60.9,875,0.982,0.0947,clear,24.26
TS08-EY-4612,van,56.8,36.6,379,0.981,0.0403,clear,19.96
TS11-IY-8829,bus,8.5,44.3,489,0.969,0.0865,fog,6.39
TS08-MU-3035,van,56.9,38.8,2216,0.614,0.0448,rain,24.03
TS07-HP-2228,truck,47.2,49.2,2257,0.832,0.0415,rain,29.92
TS08-XB-1453,truck,9.1,48.9,3199,0.076,-0.0086,clear,3.3
TS09-AA-2646,bus,32.6,54.1,3317,0.255,0.0777,rain,22.94
TS07-VD-5710,truck,5.0,50.6,2696,0.092,0.0295,clear,2.11
TS10-QR-4219,truck,36.6,54.8,3935,0.506,0.052,clear,19.78
TS11-BC-8704,van,56.2,14.3,2622,0.965,0.0581,rain,42.95
TS07-EE-1297,ev_van,24.0,16.5,761,0.649,0.073,clear,4.0
TS07-OR-1749,van,32.0,42.8,2416,0.461,0.049,clear,11.68
TS11-CR-8202,van,16.0,85.5,939,0.793,0.0544,rain,7.48
TS09-MC-3173,ev_van,33.8,77.6,630,0.55,0.0425,clear,3.72
TS11-JA-7562,truck,48.7,21.1,767,0.458,0.0537,rain,32.66
TS10-BB-2048,bus,15.3,53.1,4168,0.629,0.0333,clear,10.25
TS07-QD-6462,bus,34.5,62.2,2587,0.512,0.0732,rain,24.91
TS07-ZS-4370,truck,23.2,51.9,6209,0.642,0.0773,clear,16.49
TS09-BB-5837,van,45.6,69.9,571,0.803,0.0421,rain,16.49
TS07-QJ-2256,bus,43.0,94.8,3699,0.462,-0.0024,rain,38.89
TS09-OT-2779,bus,42.8,20.0,275,0.415,0.0248,rain,30.55
TS09-VH-8515,truck,24.5,54.8,2024,0.559,0.0808,clear,13.74
TS10-LW-9699,truck,37.2,54.5,4955,0.905,0.09,rain,30.67
TS08-ZA-2163,ev_van,40.1,58.7,329,0.423,0.012,clear,3.08
TS07-JY-6402,truck,41.8,25.9,3142,0.848,0.0929,clear,36.4
TS10-CN-4443,truck,35.8,65.0,4581,0.617,0.0132,clear,19.38
TS09-GF-9567,truck,52.4,15.7,5875,0.012,0.0903,clear,44.27
TS09-KB-7863,bus,17.2,73.5,4293,0.476,0.0923,rain,16.03
TS09-KR-2186,van,6.2,67.0,615,0.211,0.0406,clear,1.62
TS09-WM-1003,bus,57.9,39.4,636,0.15,0.0941,rain,36.02
TS08-BN-4279,truck,6.5,94.1,3136,0.234,0.0459,rain,5.01
TS07-RE-4074,truck,54.5,80.8,2078,0.712,0.0255,clear,32.52
TS11-BG-3860,van,37.9,56.8,1056,0.627,0.0772,clear,12.87
TS09-GZ-1048,van,55.4,94.2,1159,0.537,-0.007,clear,21.39
TS11-NA-2049,van,35.2,80.9,1312,0.495,0.006,clear,11.45
TS07-HI-6770,van,49.8,23.5,1652,0.389,0.0056,clear,18.4
TS08-SH-3370,van,44.1,61.1,226,0.887,0.0546,rain,15.58
TS08-IV-3221,truck,32.9,60.2,2524,0.932,0.0651,fog,22.44
TS08-YQ-2714,bus,23.7,66.2,1733,0.764,0.0805,clear,18.04
TS11-EE-5004,bus,3.2,90.1,1570,0.288,0.088,clear,2.72
TS10-ET-2410,truck,17.3,52.8,6351,0.914,0.085,rain,15.33
TS10-CM-6760,van,57.3,18.4,904,0.819,0.0618,fog,30.55
TS08-PR-6850,bus,18.7,51.8,1076,0.124,0.0898,fog,10.55
TS08-UT-3936,van,45.9,77.4,2585,0.342,0.0131,fog,16.75
TS10-XV-7598,ev_van,32.0,41.8,1081,0.328,0.067,clear,3.49
TS10-UH-7487,bus,20.6,14.2,1267,0.73,-0.0108,fog,16.3
TS07-JY-3547,ev_van,59.5,37.2,1928,0.524,-0.005,clear,6.12
TS11-KF-1873,van,5.7,68.6,2040,0.267,0.0071,clear,1.67
TS09-LN-1388,ev_van,36.2,19.1,2374,0.231,-0.0077,rain,5.09
TS08-AH-9382,truck,29.3,43.2,7047,0.458,0.0959,clear,22.82
TS07-RA-6056,bus,7.4,23.0,4227,0.666,0.0359,rain,7.32
TS11-IF-6134,bus,15.2,51.5,1134,0.509,0.0888,rain,10.4
TS08-XW-6870,truck,42.6,23.7,3969,0.261,0.0372,rain,29.74
TS10-PT-5141,bus,9.2,21.1,889,0.62,0.064,clear,7.45
TS11-IA-7286,ev_van,48.7,69.9,1464,0.999,0.0186,clear,6.23
TS10-ZK-4822,van,38.6,25.1,2767,0.177,0.0941,rain,20.36
TS09-KU-4852,truck,8.7,24.8,230,0.528,-0.0158,clear,3.94
TS10-LF-9914,truck,19.3,61.2,7033,0.376,0.0637,clear,12.25
TS09-SP-4232,truck,10.8,15.6,4407,0.218,0.094,clear,9.06
TS11-JZ-4876,truck,48.5,14.7,1380,0.875,0.0746,rain,47.94
TS07-AZ-5749,ev_van,33.4,47.8,2168,0.958,0.0793,fog,5.78
TS08-VQ-6944,bus,3.2,42.3,3314,0.35,0.0159,rain,1.97
TS10-FC-7551,truck,33.9,57.2,3696,0.347,0.0342,rain,17.27
TS07-SD-3362,van,30.5,94.5,1599,0.092,-0.0037,rain,11.38
TS10-QU-6497,truck,39.7,48.1,1349,0.618,0.0252,clear,18.12
TS07-VF-2224,truck,5.0,59.8,1079,0.027,-0.019,clear,1.49
TS11-FN-5373,van,5.0,88.3,2052,0.496,0.0735,clear,2.48
TS10-BC-4739,van,22.9,52.1,2665,0.153,0.0944,fog,9.28
TS09-UP-2338,ev_van,42.2,76.8,1797,0.672,0.0641,clear,6.18
TS11-LZ-9906,van,41.0,57.5,2554,0.929,0.0772,fog,20.8
TS07-NK-5484,bus,18.9,64.9,5100,0.089,0.0416,rain,12.5
TS08-OM-2673,van,15.3,89.4,290,0.778,0.003,clear,5.46
TS08-DV-7095,ev_van,41.9,12.1,1973,0.831,0.0665,clear,9.6
TS08-KC-3608,van,4.5,86.8,2362,0.176,0.0159,clear,1.69
TS11-AD-8613,ev_van,34.7,53.3,1005,0.923,0.0351,rain,4.47
TS09-AM-7749,van,27.2,62.4,1348,0.621,0.0881,clear,11.04
TS08-JQ-6387,ev_van,16.6,49.4,1915,0.535,0.0248,rain,2.13
TS11-GH-2398,truck,32.7,33.7,7895,0.671,0.0147,clear,22.04
TS10-NJ-7259,van,15.4,17.5,2966,0.288,-0.0162,rain,6.6
TS08-FO-4926,bus,35.2,90.4,2948,0.025,0.0642,clear,26.45
TS09-LX-2943,van,11.5,63.8,2411,0.442,0.0058,fog,3.9
TS08-OB-2313,van,26.1,84.5,1505,0.743,0.0567,fog,12.54
TS09-NQ-2020,ev_van,32.1,36.1,2192,0.919,0.024,rain,5.05
TS11-ME-3804,ev_van,4.8,35.1,1694,0.43,0.0745,clear,0.65
TS08-LM-4903,truck,37.8,39.9,7506,0.264,0.0868,fog,28.42
TS09-XY-5408,van,45.8,31.2,2992,0.131,0.0083,rain,17.41
TS11-VV-3030,van,57.5,53.3,1125,0.935,0.0751,fog,23.0
TS09-JC-1675,truck,14.6,89.7,7839,0.231,-0.0017,clear,9.59
TS10-KV-7017,truck,14.9,84.7,5602,0.911,-0.0031,rain,10.83
TS07-VM-6092,truck,20.4,53.1,2057,0.184,0.0314,clear,7.82
TS11-QA-2595,van,53.8,40.9,209,0.018,0.0189,clear,11.68
TS09-AE-8124,bus,26.2,62.8,4166,0.224,0.0985,rain,21.04
TS07-EN-1820,ev_van,20.2,62.8,711,0.493,0.0765,clear,2.26
TS08-YQ-9670,bus,45.2,68.8,1542,0.349,0.0868,clear,30.82
TS08-QG-4407,ev_van,5.2,56.5,1470,0.908,-0.0037,clear,0.53
TS07-VE-2842,bus,34.3,14.2,379,0.545,0.0657,clear,27.38
TS09-LI-4212,van,28.7,18.3,1366,0.118,0.0525,rain,11.84
TS08-XP-9277,truck,38.6,92.8,6435,0.625,-0.0081,clear,26.93
TS11-QV-1996,van,44.7,73.9,276,0.389,0.0752,clear,13.98
TS11-MS-3207,van,21.5,90.7,1947,0.679,0.0825,clear,12.52
TS07-XL-2245,ev_van,39.3,40.2,564,0.786,0.0897,fog,5.45
TS10-BL-7339,van,32.9,56.4,2616,0.986,0.0928,clear,17.36
TS10-LJ-8544,truck,10.6,38.7,3247,0.577,-0.0071,clear,5.11
TS07-BE-8208,bus,53.3,87.4,4910,0.367,0.0859,fog,56.13
TS09-AE-1252,truck,46.0,35.9,5846,0.434,0.0934,fog,35.47
TS11-LB-2991,truck,55.5,69.6,7047,0.403,0.0629,rain,41.28
TS10-PV-1232,van,44.1,26.5,1647,0.451,0.0021,clear,14.56
TS07-AK-7543,van,17.0,20.7,1561,0.03,0.0281,clear,5.32
TS10-FR-6907,van,27.5,24.9,305,0.247,-0.0092,rain,7.74
TS07-TK-1533,ev_van,25.1,55.9,1428,0.988,-0.0195,rain,2.81
TS08-US-3415,van,5.0,82.1,1662,0.928,0.0904,fog,2.98
TS10-KL-1779,van,26.4,94.9,1898,0.048,0.0967,clear,13.37
TS11-VF-6045,truck,22.7,63.7,1222,0.98,0.0903,clear,14.84
TS10-NF-9716,truck,3.2,56.3,4412,0.792,0.0105,fog,1.8
TS08-IJ-9016,van,51.3,77.3,1471,0.003,0.0545,fog,16.51
TS09-SX-9355,ev_van,11.2,17.3,1571,0.913,0.04,rain,2.21
TS11-XY-9918,truck,31.6,79.2,5352,0.96,0.0395,clear,25.37
TS10-DC-8163,bus,47.7,74.9,2296,0.629,0.0314,rain,35.19
TS08-UY-6798,van,37.5,56.0,1611,0.788,0.0929,clear,16.36
TS10-HL-9685,truck,12.7,13.9,3282,0.333,0.0749,clear,10.37
TS11-FY-5495,bus,38.2,28.8,4640,0.572,0.0816,clear,36.28
TS11-NP-2456,ev_van,46.2,42.7,2032,0.732,-0.0158,clear,5.25
TS08-SV-1799,van,51.7,90.1,1020,0.561,0.0294,clear,21.54
TS07-SL-8636,truck,21.2,65.0,2224,0.305,0.0518,clear,10.3
TS07-JA-7384,ev_van,4.9,54.3,1760,0.649,0.059,clear,0.65
TS11-EI-8612,truck,37.7,52.5,6237,0.838,0.0874,clear,29.71
TS07-YX-2374,ev_van,15.9,76.7,225,0.836,0.0,clear,1.54
TS07-RA-5551,truck,47.5,38.9,3534,0.132,-0.0092,fog,19.93
TS07-NJ-7357,van,41.8,19.8,1062,0.445,0.0872,rain,20.66
TS11-MQ-6402,bus,47.1,68.2,4646,0.039,0.0408,clear,28.26
TS11-GG-4406,truck,58.1,39.3,1320,0.633,0.0447,rain,34.17
TS10-WH-1989,ev_van,36.3,39.0,1990,0.242,0.0868,clear,5.02
TS10-PJ-2658,truck,54.5,49.7,5359,0.93,0.07,clear,40.63
TS11-WT-6210,truck,39.6,32.1,6775,0.618,0.0677,clear,32.7
TS08-KB-3248,truck,13.4,88.5,7924,0.401,0.0023,fog,9.94
TS09-LC-9617,van,48.6,82.3,1534,0.731,0.0546,clear,21.0
TS08-NM-5224,van,42.5,94.3,2158,0.207,0.034,fog,19.75
TS11-TW-4411,ev_van,58.7,92.1,1833,0.091,0.0533,rain,9.25
TS08-LO-4032,truck,16.9,38.1,6788,0.087,0.0491,clear,9.94
TS09-DP-7423,bus,22.0,43.6,3205,0.583,-0.0168,fog,12.73
TS09-WZ-9149,truck,49.8,70.0,1040,0.889,0.0213,clear,26.59
TS07-WI-5065,van,6.6,13.3,2942,0.223,0.0349,rain,3.43
TS09-HW-6740,ev_van,39.1,94.5,331,0.76,0.04,rain,6.03
TS11-YK-7542,van,33.5,12.9,2895,0.038,-0.0081,clear,13.44
TS09-MT-7198,van,12.6,56.1,915,0.353,0.0878,clear,4.15
TS11-UQ-9272,bus,12.4,67.5,3056,0.654,0.0201,fog,8.9
TS07-TK-4898,ev_van,49.2,87.9,2387,0.826,0.0387,clear,8.88
TS10-HW-5498,bus,3.9,65.5,4125,0.943,0.0596,fog,3.43
TS08-IK-9483,truck,45.6,61.5,4767,0.633,0.0663,clear,28.86
TS07-NV-5248,bus,44.8,36.9,2090,0.463,0.0254,clear,26.31
TS09-JD-6754,truck,40.0,61.0,2481,0.061,-0.0045,clear,13.76
TS11-NL-2161,truck,26.3,74.2,456,0.276,0.0049,clear,10.34
TS11-WX-4230,truck,4.6,54.8,4773,0.923,-0.0002,fog,2.74
TS10-LG-2850,bus,48.7,76.7,2695,0.583,0.0093,clear,31.3
TS08-OD-7317,van,10.2,17.8,828,0.343,0.0524,rain,4.34
TS09-WH-1464,truck,19.0,39.8,3197,0.249,0.0443,clear,9.52
TS08-ZI-7333,bus,57.0,91.7,5657,0.114,0.0002,clear,42.01
TS11-HQ-2840,ev_van,20.2,38.8,2151,0.752,0.0618,clear,3.21
TS08-HR-8880,van,17.5,63.6,1405,0.412,-0.0124,clear,4.67
TS08-HV-5164,bus,58.5,55.2,5884,0.937,0.0892,rain,60.53
TS09-SD-8847,truck,7.9,89.7,3805,0.454,0.0479,clear,5.77
TS08-RL-7777,ev_van,12.2,25.5,1003,0.818,0.0509,fog,1.87
TS10-EE-8895,truck,28.0,36.8,3226,0.13,0.0143,clear,12.44
TS09-HD-2155,truck,47.9,83.6,7022,0.151,0.0414,rain,34.53
TS11-ZK-2814,ev_van,53.4,67.3,816,0.273,0.0312,clear,4.72
